0;13;1;1;0;0;4;16;16;N6324.4458;E01028.6552
0;13;1;2;0;0;4;32;32;N6324.4458;E01028.6552
0;13;1;3;0;0;4;64;64;N6324.4458;E01028.6552
0;13;1;4;0;0;4;125;128;N6324.4458;E01028.6552
0;13;1;5;0;0;4;256;256;N6324.4458;E01028.6551
0;13;1;6;0;0;4;512;512;N6324.4458;E01028.6551
0;13;1;7;0;0;4;1021;1024;N6324.4458;E01028.6551
0;13;2;1;0;0;4;13;16;N6324.4458;E01028.6551
0;13;2;2;0;0;4;32;32;N6324.4458;E01028.6551
0;13;2;3;0;0;4;64;64;N6324.4458;E01028.6551
0;13;2;4;0;0;4;128;128;N6324.4458;E01028.6551
0;13;2;5;0;0;4;256;256;N6324.4458;E01028.6551
0;13;2;6;0;0;4;512;512;N6324.4458;E01028.6551
0;13;2;7;0;0;4;1024;1024;N6324.4458;E01028.6551
0;13;3;1;0;0;4;13;16;N6324.4458;E01028.6551
0;13;3;2;0;0;5;32;32;N6324.4458;E01028.6551
0;13;3;3;0;0;4;64;64;N6324.4458;E01028.6551
0;13;3;4;0;0;4;128;128;N6324.4458;E01028.6551
0;13;3;5;0;0;4;256;256;N6324.4458;E01028.6551
0;13;3;6;0;0;4;509;512;N6324.4458;E01028.6551
0;13;3;7;0;0;4;1024;1024;N6324.4458;E01028.6551
0;13;4;1;0;0;4;16;16;N6324.4458;E01028.6551
0;13;4;2;0;0;4;32;32;N6324.4458;E01028.6551
0;13;4;3;0;0;4;61;64;N6324.4458;E01028.6551
0;13;4;4;0;0;4;125;128;N6324.4458;E01028.6551
0;13;4;5;0;0;4;253;256;N6324.4458;E01028.6551
0;13;4;6;0;0;4;512;512;N6324.4458;E01028.6551
0;13;4;7;0;0;4;1021;1024;N6324.4458;E01028.6550
0;13;5;1;0;0;4;13;16;N6324.4458;E01028.6550
0;13;5;2;0;0;4;32;32;N6324.4458;E01028.6550
0;13;5;3;0;0;4;64;64;N6324.4458;E01028.6550
0;13;5;4;0;0;4;128;128;N6324.4457;E01028.6550
0;13;5;5;0;0;4;256;256;N6324.4457;E01028.6550
0;13;5;6;0;0;4;512;512;N6324.4457;E01028.6550
0;13;5;7;0;0;4;1021;1024;N6324.4457;E01028.6550
